frame_idx,time_ms,bird_y,click
764,12719.616666666667,754,0
765,12736.283333333335,766,0
766,12752.95,776,0
767,12769.616666666669,792,0
768,12786.283333333333,806,0
769,12802.95,820,0
770,12819.616666666667,834,0
771,12836.283333333335,852,0
772,12852.95,871,0
773,12869.616666666667,888,0
774,12886.283333333333,910,0
775,12902.95,932,0
776,12919.616666666669,954,0
777,12936.283333333335,980,0
778,12952.95,1004,0
779,12969.616666666667,1028,0
780,12986.283333333335,1054,0
781,13002.95,1082,1
782,13019.616666666669,1108,1
783,13036.283333333333,1136,1
784,13052.95,1166,1
785,13069.616666666667,1150,1
786,13086.283333333335,1136,1
787,13102.95,1116,0
788,13119.616666666667,1104,0
789,13136.283333333333,1090,0
790,13152.95,1076,0
791,13169.616666666669,1068,0
792,13186.283333333335,1058,0
793,13202.95,1048,0
794,13219.616666666667,1040,0
795,13236.283333333335,1034,0
796,13252.95,1028,0
797,13269.616666666669,1020,0
798,13286.283333333333,1016,0
799,13302.95,1012,0
800,13319.616666666667,1008,0
801,13336.283333333335,1008,0
802,13352.95,1008,0
803,13369.616666666667,1008,0
804,13386.283333333333,1012,0
805,13402.95,1016,0
806,13419.616666666669,1020,0
807,13436.283333333335,1024,0
808,13452.95,1032,0
809,13469.616666666667,1039,0
810,13486.283333333335,1046,0
811,13502.95,1058,0
812,13519.616666666669,1068,0
813,13536.283333333333,1080,1
814,13552.95,1094,1
815,13569.616666666667,1108,1
816,13586.283333333335,1092,1
817,13602.95,1072,1
818,13619.616666666667,1054,1
819,13636.283333333335,1038,0
820,13652.95,1024,0
821,13669.616666666669,1010,0
822,13686.283333333335,998,0
823,13702.95,986,0
824,13719.616666666667,976,0
825,13736.283333333335,968,0
826,13752.95,960,0
827,13769.616666666669,952,0
828,13786.283333333333,945,0
829,13802.95,942,0
830,13819.616666666667,938,0
831,13836.283333333335,934,0
832,13852.95,934,0
833,13869.616666666667,934,0
834,13886.283333333335,934,0
835,13902.95,938,1
836,13919.616666666669,942,1
837,13936.283333333335,946,1
838,13952.95,926,1
839,13969.616666666667,908,1
840,13986.283333333335,888,1
841,14002.95,874,0
842,14019.616666666669,860,0
843,14036.283333333333,844,0
844,14052.95,832,0
845,14069.616666666667,822,0
846,14086.283333333335,810,0
847,14102.95,802,0
848,14119.616666666667,796,0
849,14136.283333333335,788,0
850,14152.95,780,0
851,14169.616666666669,776,0
852,14186.283333333335,772,1
853,14202.95,768,1
854,14219.616666666667,768,1
855,14236.283333333335,768,1
856,14252.95,750,1
857,14269.616666666669,732,1
858,14286.283333333333,712,0
859,14302.95,698,0
860,14319.616666666667,682,0
861,14336.283333333335,668,0
862,14352.95,656,0
863,14369.616666666667,646,0
864,14386.283333333335,634,0
865,14402.95,626,0
866,14419.616666666669,620,0
867,14436.283333333335,612,0
868,14452.95,604,0
869,14469.616666666667,600,0
870,14486.283333333335,596,0
871,14502.95,594,0
872,14519.616666666669,594,0
873,14536.283333333333,592,0
874,14552.95,592,0
875,14569.616666666667,596,0
876,14586.283333333335,600,0
877,14602.95,604,0
878,14619.616666666667,608,0
879,14636.283333333335,616,0
880,14652.95,624,0
881,14669.616666666669,630,0
882,14686.283333333335,642,0
883,14702.95,652,0
884,14719.616666666667,662,0
885,14736.283333333335,678,0
886,14752.95,692,0
887,14769.616666666669,708,0
888,14786.283333333333,722,1
889,14802.95,740,1
890,14819.616666666667,722,1
891,14836.283333333335,704,1
892,14852.95,686,1
893,14869.616666666667,672,1
894,14886.283333333335,656,0
895,14902.95,641,0
896,14919.616666666669,630,0
897,14936.283333333335,618,0
898,14952.95,608,0
899,14969.616666666667,600,0
900,14986.283333333335,592,0
901,15002.95,585,0
902,15019.616666666669,578,0
903,15036.283333333333,574,0
904,15052.95,570,0
905,15069.616666666667,566,0
906,15086.283333333335,566,0
907,15102.95,566,0
908,15119.616666666667,566,0
909,15136.283333333335,570,0
910,15152.95,574,0
911,15169.616666666669,578,0
912,15186.283333333335,582,0
913,15202.95,588,0
914,15219.616666666667,596,0
915,15236.283333333335,604,0
916,15252.95,616,0
917,15269.616666666669,626,0
918,15286.283333333333,636,0
919,15302.95,652,0
920,15319.616666666667,666,0
921,15336.283333333335,682,0
922,15352.95,696,0
923,15369.616666666667,714,0
924,15386.283333333335,732,0
925,15402.95,750,0
926,15419.616666666669,772,0
927,15436.283333333335,792,1
928,15452.95,814,1
929,15469.616666666667,840,1
930,15486.283333333335,824,1
931,15502.95,806,1
932,15519.616666666669,790,1
933,15536.266666666668,776,0
934,15552.933333333334,762,0
935,15569.6,748,0
936,15586.266666666666,736,0
937,15602.933333333334,724,0
938,15619.6,714,0
939,15636.266666666668,706,0
940,15652.933333333332,698,0
941,15669.6,690,0
942,15686.266666666666,684,0
943,15702.933333333334,680,0
944,15719.600000000002,676,0
945,15736.266666666666,672,0
946,15752.933333333334,672,0
947,15769.6,672,1
948,15786.266666666668,654,1
949,15802.933333333334,636,1
950,15819.6,616,1
951,15836.266666666666,600,1
952,15852.933333333334,586,1
953,15869.6,570,0
954,15886.266666666668,560,0
955,15902.933333333332,548,0
956,15919.6,536,0
957,15936.266666666666,530,0
958,15952.933333333334,522,0
959,15969.600000000002,514,0
960,15986.266666666666,508,0
961,16002.933333333334,504,0
962,16019.6,500,0
963,16036.266666666666,496,0
964,16052.933333333336,496,0
965,16069.6,496,0
966,16086.266666666666,496,0
967,16102.933333333332,500,0
968,16119.600000000002,502,0
969,16136.266666666668,508,0
970,16152.933333333332,512,0
971,16169.599999999999,518,0
972,16186.266666666668,526,0
973,16202.933333333334,534,0
974,16219.6,544,0
975,16236.266666666668,554,0
976,16252.933333333334,566,0
977,16269.6,582,0
978,16286.266666666666,594,0
979,16302.933333333336,610,0
980,16319.6,624,0
981,16336.266666666666,642,0
982,16352.933333333332,660,0
983,16369.600000000002,680,0
984,16386.266666666666,700,0
985,16402.933333333334,722,0
986,16419.6,744,0
987,16436.26666666667,770,0
988,16452.933333333334,794,0
989,16469.6,820,0
990,16486.26666666667,843,0
991,16502.933333333334,872,0
992,16519.600000000002,898,0
993,16536.266666666666,926,0
994,16552.933333333334,955,0
995,16569.600000000002,986,0
996,16586.266666666666,1016,0
997,16602.933333333334,1046,0
998,16619.600000000002,1076,0
999,16636.266666666666,1106,0
1000,16652.933333333334,1136,0
1001,16669.6,1166,0
1002,16686.26666666667,1197,1
1003,16702.933333333334,1226,1
1004,16719.6,1257,1
1005,16736.26666666667,1240,1
1006,16752.933333333334,1216,1
1007,16769.600000000002,1200,1
1008,16786.266666666666,1188,0
1009,16802.933333333334,1176,0
1010,16819.600000000002,1164,0
1011,16836.266666666666,1154,0
1012,16852.933333333334,1144,0
1013,16869.600000000002,1132,0
1014,16886.266666666666,1127,0
1015,16902.933333333334,1122,0
1016,16919.6,1114,0
1017,16936.26666666667,1108,0
1018,16952.933333333334,1104,0
1019,16969.6,1102,0
1020,16986.26666666667,1098,0
1021,17002.933333333334,1100,0
1022,17019.600000000002,1100,0
1023,17036.266666666666,1100,0
1024,17052.933333333334,1102,0
1025,17069.600000000002,1106,0
1026,17086.266666666666,1110,0
1027,17102.933333333334,1114,0
1028,17119.600000000002,1122,0
1029,17136.266666666666,1128,0
1030,17152.933333333334,1136,0
1031,17169.6,1148,0
1032,17186.26666666667,1158,0
1033,17202.933333333334,1170,0
1034,17219.6,1184,0
1035,17236.26666666667,1198,0
1036,17252.933333333334,1214,1
1037,17269.600000000002,1228,1
1038,17286.266666666666,1210,1
1039,17302.933333333334,1192,1
1040,17319.600000000002,1174,1
1041,17336.266666666666,1160,1
1042,17352.933333333334,1144,0
1043,17369.600000000002,1128,0
1044,17386.266666666666,1118,0
1045,17402.933333333334,1106,0
1046,17419.6,1096,0
1047,17436.26666666667,1088,0
1048,17452.933333333334,1080,0
1049,17469.6,1072,0
1050,17486.26666666667,1066,0
1051,17502.933333333334,1062,0
1052,17519.600000000002,1058,0
1053,17536.266666666666,1054,0
1054,17552.933333333334,1054,0
1055,17569.600000000002,1054,0
1056,17586.266666666666,1054,0
1057,17602.933333333334,1058,0
1058,17619.600000000002,1062,0
1059,17636.266666666666,1066,0
1060,17652.933333333334,1068,0
1061,17669.6,1076,0
1062,17686.26666666667,1084,0
1063,17702.933333333334,1092,0
1064,17719.6,1104,0
1065,17736.26666666667,1114,0
1066,17752.933333333334,1124,0
1067,17769.600000000002,1140,0
1068,17786.266666666666,1154,0
1069,17802.933333333334,1168,0
1070,17819.600000000002,1183,0
1071,17836.266666666666,1202,1
1072,17852.933333333334,1219,1
1073,17869.600000000002,1238,1
1074,17886.266666666666,1259,1
1075,17902.933333333334,1280,1
1076,17919.6,1264,1
1077,17936.26666666667,1247,0
1078,17952.933333333334,1229,0
1079,17969.6,1215,0
1080,17986.26666666667,1200,0
1081,18002.933333333334,1185,0
1082,18019.600000000002,1174,0
1083,18036.266666666666,1162,0
1084,18052.933333333334,1152,0
1085,18069.600000000002,1144,0
1086,18086.266666666666,1136,0
1087,18102.933333333334,1128,0
1088,18119.600000000002,1122,0
1089,18136.266666666666,1118,0
1090,18152.933333333334,1114,0
1091,18169.600000000002,1110,0
1092,18186.26666666667,1110,1
1093,18202.933333333334,1110,1
1094,18219.6,1110,1
1095,18236.26666666667,1092,1
1096,18252.933333333334,1072,1
1097,18269.600000000002,1054,1
1098,18286.266666666666,1038,0
1099,18302.933333333334,1024,0
1100,18319.600000000002,1008,0
1101,18336.266666666666,998,0
1102,18352.933333333334,986,0
1103,18369.600000000002,976,0
1104,18386.266666666666,968,0
1105,18402.933333333334,960,0
1106,18419.600000000002,952,0
1107,18436.26666666667,946,0
1108,18452.933333333334,942,0
1109,18469.6,938,0
1110,18486.26666666667,934,0
1111,18502.933333333334,934,0
1112,18519.600000000002,934,0
1113,18536.266666666666,934,0
1114,18552.933333333334,938,0
1115,18569.600000000002,942,0
1116,18586.266666666666,946,0
1117,18602.933333333334,948,0
1118,18619.600000000002,956,0
1119,18636.266666666666,964,0
1120,18652.933333333334,972,0
1121,18669.600000000002,982,0
1122,18686.26666666667,994,0
1123,18702.933333333334,1004,0
1124,18719.6,1020,0
1125,18736.26666666667,1034,0
1126,18752.933333333334,1048,0
1127,18769.600000000002,1062,0
1128,18786.266666666666,1080,0
1129,18802.933333333334,1100,1
1130,18819.600000000002,1118,1
1131,18836.266666666666,1139,1
1132,18852.933333333334,1122,1
1133,18869.600000000002,1105,1
1134,18886.266666666666,1088,1
1135,18902.933333333334,1072,0
1136,18919.600000000002,1058,0
1137,18936.26666666667,1042,0
1138,18952.933333333334,1032,0
1139,18969.6,1020,0
1140,18986.26666666667,1010,0
1141,19002.933333333334,1002,0
1142,19019.600000000002,994,0
1143,19036.266666666666,986,0
1144,19052.933333333334,980,0
1145,19069.600000000002,976,0
1146,19086.266666666666,972,1
1147,19102.933333333334,968,1
1148,19119.600000000002,968,1
1149,19136.266666666666,948,1
1150,19152.933333333334,930,1
1151,19169.600000000002,912,1
1152,19186.26666666667,896,0
1153,19202.933333333334,882,0
1154,19219.6,868,0
1155,19236.26666666667,856,0
1156,19252.933333333334,844,0
1157,19269.600000000002,834,0
1158,19286.266666666666,825,0
1159,19302.933333333334,818,0
1160,19319.600000000002,810,0
1161,19336.266666666666,803,1
1162,19352.933333333334,799,1
1163,19369.600000000002,794,1
1164,19386.266666666666,776,1
1165,19402.933333333334,758,1
1166,19419.600000000002,739,1
1167,19436.26666666667,724,0
1168,19452.933333333334,708,0
1169,19469.6,694,0
1170,19486.26666666667,682,0
1171,19502.933333333334,672,0
1172,19519.600000000002,660,0
1173,19536.266666666666,652,0
1174,19552.933333333334,646,0
1175,19569.600000000002,637,0
1176,19586.266666666666,630,0
1177,19602.933333333334,626,0
1178,19619.600000000002,622,0
1179,19636.266666666666,620,0
1180,19652.933333333334,620,0
1181,19669.600000000002,620,0
1182,19686.26666666667,619,0
1183,19702.916666666668,622,0
1184,19719.583333333332,626,0
1185,19736.250000000004,630,0
1186,19752.916666666668,634,0
1187,19769.583333333332,642,0
1188,19786.250000000004,648,0
1189,19802.916666666668,656,0
1190,19819.583333333336,668,0
1191,19836.25,678,0
1192,19852.916666666668,688,1
1193,19869.583333333336,704,1
1194,19886.25,718,1
1195,19902.916666666668,700,1
1196,19919.583333333336,682,1
1197,19936.25,664,1
1198,19952.916666666668,648,0
1199,19969.583333333332,634,0
1200,19986.250000000004,620,0
1201,20002.916666666668,608,0
1202,20019.583333333332,596,0
1203,20036.250000000004,586,0
1204,20052.916666666668,578,0
1205,20069.583333333336,572,0
1206,20086.25,564,0
1207,20102.916666666668,556,0
1208,20119.583333333336,554,0
1209,20136.25,550,0
1210,20152.916666666668,546,0
1211,20169.583333333336,544,0
1212,20186.25,544,0
1213,20202.916666666668,544,0
1214,20219.583333333332,548,0
1215,20236.250000000004,552,0
1216,20252.916666666668,556,0
1217,20269.583333333332,560,0
1218,20286.250000000004,568,0
1219,20302.916666666668,574,0
1220,20319.583333333336,582,0
1221,20336.25,594,0
1222,20352.916666666668,604,0
1223,20369.583333333336,616,0
1224,20386.25,630,0
1225,20402.916666666668,646,0
1226,20419.583333333336,658,0
1227,20436.25,672,0
1228,20452.916666666668,690,0
1229,20469.583333333332,710,0
1230,20486.250000000004,727,0
1231,20502.916666666668,748,0
1232,20519.583333333332,770,0
1233,20536.250000000004,792,0
1234,20552.916666666668,818,0
1235,20569.583333333336,844,0
1236,20586.25,868,0
1237,20602.916666666668,893,0
1238,20619.583333333336,921,0
1239,20636.25,948,0
1240,20652.916666666668,976,0
1241,20669.583333333336,1004,0
1242,20686.25,1034,0
1243,20702.916666666668,1065,0
1244,20719.583333333332,1096,0
1245,20736.250000000004,1125,0
1246,20752.916666666668,1156,1
1247,20769.583333333332,1184,1
1248,20786.250000000004,1160,1
1249,20802.916666666668,1146,1
1250,20819.583333333336,1129,1
1251,20836.25,1118,1
1252,20852.916666666668,1106,0
1253,20869.583333333336,1092,0
1254,20886.25,1083,0
1255,20902.916666666668,1072,0
1256,20919.583333333336,1062,0
1257,20936.25,1056,0
1258,20952.916666666668,1050,0
1259,20969.583333333332,1044,0
1260,20986.250000000004,1036,0
1261,21002.916666666668,1034,0
1262,21019.583333333332,1032,0
1263,21036.250000000004,1028,0
1264,21052.916666666668,1028,0
1265,21069.583333333336,1028,0
1266,21086.25,1028,0
1267,21102.916666666668,1032,0
1268,21119.583333333336,1036,0
1269,21136.25,1038,0
1270,21152.916666666668,1042,0
1271,21169.583333333336,1050,0
1272,21186.25,1058,0
1273,21202.916666666668,1066,0
1274,21219.583333333332,1076,0
1275,21236.250000000004,1088,0
1276,21252.916666666668,1098,0
1277,21269.583333333332,1114,1
1278,21286.250000000004,1128,1
1279,21302.916666666668,1142,1
1280,21319.583333333336,1126,1
1281,21336.25,1108,1
1282,21352.916666666668,1088,1
1283,21369.583333333336,1072,0
1284,21386.25,1058,0
1285,21402.916666666668,1042,0
1286,21419.583333333336,1032,0
1287,21436.25,1020,0
1288,21452.916666666668,1010,0
1289,21469.583333333336,1002,0
1290,21486.250000000004,994,0
1291,21502.916666666668,986,0
1292,21519.583333333332,980,0
1293,21536.250000000004,976,0
1294,21552.916666666668,972,0
1295,21569.583333333336,968,0
1296,21586.25,968,0
1297,21602.916666666668,968,0
1298,21619.583333333336,967,0
1299,21636.25,972,0
1300,21652.916666666668,976,0
1301,21669.583333333336,978,0
1302,21686.25,982,0
1303,21702.916666666668,990,0
1304,21719.583333333336,997,0
1305,21736.250000000004,1005,0
1306,21752.916666666668,1016,0
1307,21769.583333333332,1028,0
1308,21786.250000000004,1038,0
1309,21802.916666666668,1054,0
1310,21819.583333333336,1068,0
1311,21836.25,1082,0
1312,21852.916666666668,1096,0
1313,21869.583333333336,1116,1
1314,21886.25,1134,1
1315,21902.916666666668,1116,1
1316,21919.583333333336,1099,1
1317,21936.25,1080,1
1318,21952.916666666668,1065,1
1319,21969.583333333336,1050,0
1320,21986.250000000004,1036,0
1321,22002.916666666668,1024,0
1322,22019.583333333332,1012,0
1323,22036.250000000004,1001,0
1324,22052.916666666668,994,0
1325,22069.583333333336,986,0
1326,22086.25,980,0
1327,22102.916666666668,972,0
1328,22119.583333333336,968,0
1329,22136.25,964,0
1330,22152.916666666668,960,0
1331,22169.583333333336,960,0
1332,22186.25,960,0
1333,22202.916666666668,960,0
1334,22219.583333333336,964,0
1335,22236.250000000004,968,0
1336,22252.916666666668,972,0
1337,22269.583333333332,976,0
1338,22286.250000000004,982,0
1339,22302.916666666668,990,0
1340,22319.583333333336,998,0
1341,22336.25,1010,0
1342,22352.916666666668,1020,0
1343,22369.583333333336,1030,0
1344,22386.25,1046,1
1345,22402.916666666668,1060,1
1346,22419.583333333336,1074,1
1347,22436.25,1058,1
1348,22452.916666666668,1040,1
1349,22469.583333333336,1020,1
1350,22486.250000000004,1006,0
1351,22502.916666666668,990,0
1352,22519.583333333332,976,0
1353,22536.250000000004,964,0
1354,22552.916666666668,952,0
1355,22569.583333333336,942,0
1356,22586.25,934,0
1357,22602.916666666668,928,0
1358,22619.583333333336,920,0
1359,22636.25,912,0
1360,22652.916666666668,908,0
1361,22669.583333333336,904,0
1362,22686.25,900,0
1363,22702.916666666668,900,0
1364,22719.583333333336,900,0
1365,22736.250000000004,900,0
1366,22752.916666666668,904,0
1367,22769.583333333332,908,0
1368,22786.250000000004,912,0
1369,22802.916666666668,916,0
1370,22819.583333333336,922,0
1371,22836.25,930,0
1372,22852.916666666668,938,0
1373,22869.583333333336,948,0
1374,22886.25,960,0
1375,22902.916666666668,970,0
1376,22919.583333333336,986,0
1377,22936.25,1000,0
1378,22952.916666666668,1015,0
1379,22969.583333333336,1028,0
1380,22986.250000000004,1048,0
1381,23002.916666666668,1066,0
1382,23019.583333333332,1084,0
1383,23036.250000000004,1105,0
1384,23052.916666666668,1126,0
1385,23069.583333333336,1148,0
1386,23086.25,1174,0
1387,23102.916666666668,1198,0
1388,23119.583333333336,1224,0
1389,23136.25,1248,0
1390,23152.916666666668,1277,1
1391,23169.583333333336,1304,1
1392,23186.25,1290,1
1393,23202.916666666668,1274,1
1394,23219.583333333336,1256,1
1395,23236.250000000004,1240,1
1396,23252.916666666668,1228,0
1397,23269.583333333332,1216,0
1398,23286.250000000004,1204,0
1399,23302.916666666668,1194,0
1400,23319.583333333336,1185,0
1401,23336.25,1178,0
1402,23352.916666666668,1170,0
1403,23369.583333333336,1162,0
1404,23386.25,1154,0
1405,23402.916666666668,1152,0
1406,23419.583333333336,1148,0
1407,23436.25,1144,0
1408,23452.916666666668,1144,0
1409,23469.583333333336,1144,1
1410,23486.250000000004,1144,1
1411,23502.916666666668,1148,1
1412,23519.583333333332,1151,1
1413,23536.250000000004,1132,1
1414,23552.916666666668,1114,1
1415,23569.583333333336,1094,0
1416,23586.25,1080,0
1417,23602.916666666668,1066,0
1418,23619.583333333336,1050,0
1419,23636.25,1039,0
1420,23652.916666666668,1028,0
1421,23669.583333333336,1016,0
1422,23686.25,1008,0
1423,23702.916666666668,1000,0
1424,23719.583333333336,994,0
1425,23736.250000000004,986,0
1426,23752.916666666668,982,0
1427,23769.583333333332,978,0
1428,23786.250000000004,974,0
1429,23802.916666666668,974,0
1430,23819.583333333336,975,0
1431,23836.25,975,0
1432,23852.916666666668,980,0
1433,23869.566666666666,984,0
1434,23886.233333333334,988,0
1435,23902.9,992,0
1436,23919.56666666667,1000,0
1437,23936.233333333334,1006,0
1438,23952.9,1014,0
1439,23969.56666666667,1025,0
1440,23986.233333333334,1036,0
1441,24002.9,1046,0
1442,24019.566666666666,1062,0
1443,24036.233333333334,1076,0
1444,24052.9,1090,0
1445,24069.566666666666,1104,0
1446,24086.233333333337,1122,1
1447,24102.9,1140,1
1448,24119.566666666666,1159,1
1449,24136.233333333334,1141,1
1450,24152.9,1124,1
1451,24169.56666666667,1106,1
1452,24186.233333333334,1092,0
1453,24202.9,1076,0
1454,24219.56666666667,1062,0
1455,24236.233333333334,1050,0
1456,24252.9,1040,1
1457,24269.566666666666,1028,1
1458,24286.233333333334,1020,1
1459,24302.9,1002,1
1460,24319.566666666666,982,1
1461,24336.233333333337,964,1
1462,24352.9,948,0
1463,24369.566666666666,934,0
1464,24386.233333333334,920,0
1465,24402.9,908,0
1466,24419.56666666667,896,0
1467,24436.233333333334,886,1
1468,24452.9,878,1
1469,24469.56666666667,872,1
1470,24486.233333333334,852,1
1471,24502.9,834,1
1472,24519.566666666666,814,1
1473,24536.233333333334,800,0
1474,24552.9,784,0
1475,24569.566666666666,770,0
1476,24586.233333333337,758,1
1477,24602.9,748,1
1478,24619.566666666666,736,1
1479,24636.233333333334,728,1
1480,24652.9,720,1
1481,24669.56666666667,702,1
1482,24686.233333333334,682,0
1483,24702.9,664,0
1484,24719.56666666667,650,0
1485,24736.233333333334,634,0
1486,24752.9,620,0
1487,24769.56666666667,608,0
1488,24786.233333333334,596,0
1489,24802.9,586,0
1490,24819.566666666666,578,0
